train_params/lambda_sparsity,train/grad_norm,train_params/lambda_orient,train_params/lambda_opaque,train/loss_opaque,lr-Adam/geometry,step,train/max_step,train/loss_orient,epoch,train/loss_sparsity,lr-Adam/background,train_params/lambda_sds,train/loss_sds,train/min_step
,,,,,0.01,2936,,,,,0.001,,,
1.0,273.2189636230469,591.3280029296875,0.0,0.05669865012168884,,2936,980.0,0.04686756059527397,0,0.5642253160476685,,1.0,37324.30078125,20.0
,,,,,0.01,2937,,,,,0.001,,,
1.0,210.1470947265625,591.5260009765625,0.0,0.06164875254034996,,2937,980.0,0.04508299008011818,0,0.4404863715171814,,1.0,22080.900390625,20.0
,,,,,0.01,2938,,,,,0.001,,,
1.0,270.17279052734375,591.7239990234375,0.0,0.07567058503627777,,2938,980.0,0.047325242310762405,0,0.6118143796920776,,1.0,36496.671875,20.0
,,,,,0.01,2939,,,,,0.001,,,
1.0,14.242868423461914,591.9219970703125,0.0,0.07400304079055786,,2939,980.0,0.04367322847247124,0,0.5633093118667603,,1.0,101.42965698242188,20.0
,,,,,0.01,2940,,,,,0.001,,,
1.0,263.4125061035156,592.1199951171875,0.0,0.05236029624938965,,2940,980.0,0.04886453226208687,0,0.7715737819671631,,1.0,34693.0703125,20.0
,,,,,0.01,2941,,,,,0.001,,,
1.0,36.341705322265625,592.3179931640625,0.0,0.04799250513315201,,2941,980.0,0.05966668948531151,0,0.4384026825428009,,1.0,660.3597412109375,20.0
,,,,,0.01,2942,,,,,0.001,,,
1.0,16.3371524810791,592.5159912109375,0.0,0.056374192237854004,,2942,980.0,0.045647237449884415,0,0.500413179397583,,1.0,133.45126342773438,20.0
,,,,,0.01,2943,,,,,0.001,,,
1.0,181.1859893798828,592.7139892578125,0.0,0.05582910031080246,,2943,980.0,0.04271679371595383,0,0.9103031754493713,,1.0,16414.181640625,20.0
,,,,,0.01,2944,,,,,0.001,,,
1.0,38.7258415222168,592.9119873046875,0.0,0.048841267824172974,,2944,980.0,0.04013610631227493,0,0.42867282032966614,,1.0,749.8453979492188,20.0
,,,,,0.01,2945,,,,,0.001,,,
1.0,50.73653030395508,593.1099853515625,0.0,0.047030530869960785,,2945,980.0,0.04669464752078056,0,0.3989889621734619,,1.0,1287.0977783203125,20.0
,,,,,0.01,2946,,,,,0.001,,,
1.0,359.9462585449219,593.3079833984375,0.0,0.07525262236595154,,2946,980.0,0.053207460790872574,0,0.4396446943283081,,1.0,64780.65234375,20.0
,,,,,0.01,2947,,,,,0.001,,,
1.0,221.44891357421875,593.5059814453125,0.0,0.06643833965063095,,2947,980.0,0.047047387808561325,0,0.748205840587616,,1.0,24519.80859375,20.0
,,,,,0.01,2948,,,,,0.001,,,
1.0,156.80548095703125,593.7039794921875,0.0,0.060930006206035614,,2948,980.0,0.05101186782121658,0,0.4542466402053833,,1.0,12293.978515625,20.0
,,,,,0.01,2949,,,,,0.001,,,
1.0,151.87168884277344,593.9019775390625,0.0,0.055299751460552216,,2949,980.0,0.048013653606176376,0,0.5087264776229858,,1.0,11532.5068359375,20.0
,,,,,0.01,2950,,,,,0.001,,,
1.0,227.02879333496094,594.0999755859375,0.0,0.06968643516302109,,2950,980.0,0.0386461578309536,0,0.5125876665115356,,1.0,25771.03515625,20.0
,,,,,0.01,2951,,,,,0.001,,,
1.0,241.76568603515625,594.2979736328125,0.0,0.04441647604107857,,2951,980.0,0.04984016716480255,0,0.6100754141807556,,1.0,29225.322265625,20.0
,,,,,0.01,2952,,,,,0.001,,,
1.0,128.2848358154297,594.4959716796875,0.0,0.027810320258140564,,2952,980.0,0.045267365872859955,0,0.38732481002807617,,1.0,8228.498046875,20.0
,,,,,0.01,2953,,,,,0.001,,,
1.0,136.6784210205078,594.6939697265625,0.0,0.07672329246997833,,2953,980.0,0.04011934623122215,0,0.5403590202331543,,1.0,9340.4951171875,20.0
,,,,,0.01,2954,,,,,0.001,,,
1.0,385.7631530761719,594.8920288085938,0.0,0.06277333199977875,,2954,980.0,0.03691881150007248,0,0.6551437973976135,,1.0,74406.6015625,20.0
,,,,,0.01,2955,,,,,0.001,,,
1.0,63.66375732421875,595.0900268554688,0.0,0.08920034766197205,,2955,980.0,0.046257730573415756,0,0.785797119140625,,1.0,2026.5372314453125,20.0
,,,,,0.01,2956,,,,,0.001,,,
1.0,29.25673484802246,595.2880249023438,0.0,0.06725577265024185,,2956,980.0,0.04200061783194542,0,0.7667371034622192,,1.0,427.978271484375,20.0
,,,,,0.01,2957,,,,,0.001,,,
1.0,238.01202392578125,595.4860229492188,0.0,0.044541627168655396,,2957,980.0,0.04554644227027893,0,0.3667972683906555,,1.0,28324.86328125,20.0
,,,,,0.01,2958,,,,,0.001,,,
1.0,276.1522216796875,595.6840209960938,0.0,0.05866163596510887,,2958,980.0,0.04345802217721939,0,0.5035818815231323,,1.0,38130.03125,20.0
,,,,,0.01,2959,,,,,0.001,,,
1.0,51.077430725097656,595.8820190429688,0.0,0.09065699577331543,,2959,980.0,0.04229099303483963,0,0.6523916721343994,,1.0,1304.451904296875,20.0
,,,,,0.01,2960,,,,,0.001,,,
1.0,123.29653930664062,596.0800170898438,0.0,0.04903063923120499,,2960,980.0,0.050940483808517456,0,0.6006019115447998,,1.0,7601.0185546875,20.0
,,,,,0.01,2961,,,,,0.001,,,
1.0,150.4877166748047,596.2780151367188,0.0,0.05206985026597977,,2961,980.0,0.05253629386425018,0,0.38911229372024536,,1.0,11323.27734375,20.0
,,,,,0.01,2962,,,,,0.001,,,
1.0,242.43312072753906,596.4760131835938,0.0,0.10200454294681549,,2962,980.0,0.0458342619240284,0,0.6637797355651855,,1.0,29386.91015625,20.0
,,,,,0.01,2963,,,,,0.001,,,
1.0,125.29611206054688,596.6740112304688,0.0,0.07092796266078949,,2963,980.0,0.045612405985593796,0,0.45465484261512756,,1.0,7849.5576171875,20.0
,,,,,0.01,2964,,,,,0.001,,,
1.0,127.44511413574219,596.8720092773438,0.0,0.06034625321626663,,2964,980.0,0.04639264941215515,0,0.7469374537467957,,1.0,8121.12890625,20.0
,,,,,0.01,2965,,,,,0.001,,,
1.0,202.99053955078125,597.0700073242188,0.0,0.09360473603010178,,2965,980.0,0.046435076743364334,0,0.5014430284500122,,1.0,20602.578125,20.0
,,,,,0.01,2966,,,,,0.001,,,
1.0,179.1845703125,597.2680053710938,0.0,0.07101351022720337,,2966,980.0,0.043764084577560425,0,0.44325393438339233,,1.0,16053.5546875,20.0
,,,,,0.01,2967,,,,,0.001,,,
1.0,189.8463592529297,597.4660034179688,0.0,0.08668816089630127,,2967,980.0,0.039222635328769684,0,0.5332198143005371,,1.0,18020.818359375,20.0
,,,,,0.01,2968,,,,,0.001,,,
1.0,14.595269203186035,597.6640014648438,0.0,0.04107160121202469,,2968,980.0,0.04540566727519035,0,0.4149305820465088,,1.0,106.51094055175781,20.0
,,,,,0.01,2969,,,,,0.001,,,
1.0,304.9258728027344,597.8619995117188,0.0,0.08879639208316803,,2969,980.0,0.04384510964155197,0,0.5226012468338013,,1.0,46489.89453125,20.0
,,,,,0.01,2970,,,,,0.001,,,
1.0,235.5584716796875,598.0599975585938,0.0,0.08351118117570877,,2970,980.0,0.03910037875175476,0,0.5689677000045776,,1.0,27743.8984375,20.0
,,,,,0.01,2971,,,,,0.001,,,
1.0,245.42758178710938,598.2579956054688,0.0,0.06633148342370987,,2971,980.0,0.04621170088648796,0,0.5445070266723633,,1.0,30117.34765625,20.0
,,,,,0.01,2972,,,,,0.001,,,
1.0,281.38629150390625,598.4559936523438,0.0,0.062133170664310455,,2972,980.0,0.044542036950588226,0,0.5812808275222778,,1.0,39589.12109375,20.0
,,,,,0.01,2973,,,,,0.001,,,
1.0,91.31351470947266,598.6539916992188,0.0,0.054284121841192245,,2973,980.0,0.04498711973428726,0,0.3986966907978058,,1.0,4169.0791015625,20.0
,,,,,0.01,2974,,,,,0.001,,,
1.0,159.09030151367188,598.8519897460938,0.0,0.06554239243268967,,2974,980.0,0.040486931800842285,0,0.40729960799217224,,1.0,12654.861328125,20.0
,,,,,0.01,2975,,,,,0.001,,,
1.0,150.7064208984375,599.0499877929688,0.0,0.047030508518218994,,2975,980.0,0.04766790568828583,0,0.4162029027938843,,1.0,11356.2119140625,20.0
,,,,,0.01,2976,,,,,0.001,,,
1.0,226.71966552734375,599.2479858398438,0.0,0.05260627716779709,,2976,980.0,0.05671180412173271,0,0.45455795526504517,,1.0,25700.90234375,20.0
,,,,,0.01,2977,,,,,0.001,,,
1.0,15.7164945602417,599.4459838867188,0.0,0.05842966213822365,,2977,980.0,0.04838687554001808,0,0.5409014225006104,,1.0,123.50409698486328,20.0
,,,,,0.01,2978,,,,,0.001,,,
1.0,109.62406921386719,599.6439819335938,0.0,0.04429953545331955,,2978,980.0,0.05298507958650589,0,0.5005149245262146,,1.0,6008.71875,20.0
,,,,,0.01,2979,,,,,0.001,,,
1.0,162.0412139892578,599.8419799804688,0.0,0.08086784183979034,,2979,980.0,0.05077880993485451,0,0.8127113580703735,,1.0,13128.6767578125,20.0
,,,,,0.01,2980,,,,,0.001,,,
1.0,59.45766067504883,600.0399780273438,0.0,0.05564708635210991,,2980,980.0,0.056063469499349594,0,0.6762791872024536,,1.0,1767.60693359375,20.0
,,,,,0.01,2981,,,,,0.001,,,
1.0,264.0553283691406,600.2379760742188,0.0,0.07976541668176651,,2981,980.0,0.04450191929936409,0,0.46894678473472595,,1.0,34862.6015625,20.0
,,,,,0.01,2982,,,,,0.001,,,
1.0,214.6951904296875,600.4359741210938,0.0,0.052165038883686066,,2982,980.0,0.05712340772151947,0,0.35913732647895813,,1.0,23047.01171875,20.0
,,,,,0.01,2983,,,,,0.001,,,
1.0,292.1703186035156,600.6339721679688,0.0,0.05506550893187523,,2983,980.0,0.04442156106233597,0,0.5010212659835815,,1.0,42681.74609375,20.0
,,,,,0.01,2984,,,,,0.001,,,
1.0,291.2776794433594,600.8319702148438,0.0,0.06401599943637848,,2984,980.0,0.04917155206203461,0,0.39818504452705383,,1.0,42421.34765625,20.0
,,,,,0.01,2985,,,,,0.001,,,
1.0,192.09999084472656,601.030029296875,0.0,0.06825818121433258,,2985,980.0,0.04424570873379707,0,0.44908928871154785,,1.0,18451.203125,20.0
,,,,,0.01,2986,,,,,0.001,,,
1.0,140.0198974609375,601.22802734375,0.0,0.06357844173908234,,2986,980.0,0.05273119732737541,0,0.5486339330673218,,1.0,9802.78515625,20.0
,,,,,0.01,2987,,,,,0.001,,,
1.0,60.958717346191406,601.426025390625,0.0,0.1055007204413414,,2987,980.0,0.06249973550438881,0,0.6458079218864441,,1.0,1857.9825439453125,20.0
,,,,,0.01,2988,,,,,0.001,,,
1.0,207.35362243652344,601.6240234375,0.0,0.0958329513669014,,2988,980.0,0.05009930580854416,0,0.6322668790817261,,1.0,21497.763671875,20.0
,,,,,0.01,2989,,,,,0.001,,,
1.0,313.3048400878906,601.822021484375,0.0,0.05515878647565842,,2989,980.0,0.05511562526226044,0,0.6476646065711975,,1.0,49079.9609375,20.0
,,,,,0.01,2990,,,,,0.001,,,
1.0,27.5081844329834,602.02001953125,0.0,0.0719572976231575,,2990,980.0,0.05268939584493637,0,0.8642711043357849,,1.0,378.35009765625,20.0
,,,,,0.01,2991,,,,,0.001,,,
1.0,207.23085021972656,602.218017578125,0.0,0.07126259803771973,,2991,980.0,0.05512125417590141,0,0.9144493341445923,,1.0,21472.3125,20.0
,,,,,0.01,2992,,,,,0.001,,,
1.0,192.85018920898438,602.416015625,0.0,0.04698629677295685,,2992,980.0,0.04724658280611038,0,0.41741859912872314,,1.0,18595.59765625,20.0
,,,,,0.01,2993,,,,,0.001,,,
1.0,166.2249755859375,602.614013671875,0.0,0.053794413805007935,,2993,980.0,0.052363134920597076,0,0.5499221682548523,,1.0,13815.37109375,20.0
,,,,,0.01,2994,,,,,0.001,,,
1.0,199.00387573242188,602.81201171875,0.0,0.0711917132139206,,2994,980.0,0.05061035975813866,0,0.47961661219596863,,1.0,19801.271484375,20.0
,,,,,0.01,2995,,,,,0.001,,,
1.0,356.7760009765625,603.010009765625,0.0,0.0675356388092041,,2995,980.0,0.0546344630420208,0,0.5905055999755859,,1.0,63644.55078125,20.0
,,,,,0.01,2996,,,,,0.001,,,
1.0,190.6475372314453,603.2080078125,0.0,0.07942914962768555,,2996,980.0,0.046939313411712646,0,0.5008578896522522,,1.0,18173.2421875,20.0
,,,,,0.01,2997,,,,,0.001,,,
1.0,133.85464477539062,603.406005859375,0.0,0.043155208230018616,,2997,980.0,0.05355441942811012,0,0.5705755352973938,,1.0,8958.533203125,20.0
,,,,,0.01,2998,,,,,0.001,,,
1.0,216.51544189453125,603.60400390625,0.0,0.07377903163433075,,2998,980.0,0.0571291521191597,0,0.6580018997192383,,1.0,23439.46875,20.0
,,,,,0.01,2999,,,,,0.001,,,
1.0,302.2673645019531,603.802001953125,0.0,0.0826433077454567,,2999,980.0,0.05526168644428253,0,0.5356810092926025,,1.0,45682.77734375,20.0
,,,,,0.01,3000,,,,,0.001,,,
1.0,186.3345184326172,604.0,0.0,0.06550587713718414,,3000,980.0,0.04584004357457161,0,0.5372923612594604,,1.0,17360.27734375,20.0
,,,,,0.01,3001,,,,,0.001,,,
1.0,85.59253692626953,604.197998046875,0.0,0.06052585318684578,,3001,980.0,0.05288241058588028,0,0.37612003087997437,,1.0,3663.041015625,20.0
,,,,,0.01,3002,,,,,0.001,,,
1.0,170.0132598876953,604.39599609375,0.0,0.07065485417842865,,3002,980.0,0.052365493029356,0,0.5840442180633545,,1.0,14452.255859375,20.0
,,,,,0.01,3003,,,,,0.001,,,
1.0,158.65391540527344,604.593994140625,0.0,0.06942717730998993,,3003,980.0,0.05538959056138992,0,0.5012407898902893,,1.0,12585.53125,20.0
,,,,,0.01,3004,,,,,0.001,,,
1.0,7.0784502029418945,604.7919921875,0.0,0.07899519801139832,,3004,980.0,0.052582770586013794,0,0.6271474957466125,,1.0,25.052227020263672,20.0
,,,,,0.01,3005,,,,,0.001,,,
1.0,47.46968460083008,604.989990234375,0.0,0.07460807263851166,,3005,980.0,0.053571537137031555,0,0.5487235188484192,,1.0,1126.685546875,20.0
,,,,,0.01,3006,,,,,0.001,,,
1.0,253.64501953125,605.18798828125,0.0,0.08655649423599243,,3006,980.0,0.05791251361370087,0,0.6509956121444702,,1.0,32167.8984375,20.0
,,,,,0.01,3007,,,,,0.001,,,
1.0,122.48509216308594,605.385986328125,0.0,0.08877842128276825,,3007,980.0,0.04650617018342018,0,0.6397910714149475,,1.0,7501.29931640625,20.0
,,,,,0.01,3008,,,,,0.001,,,
1.0,89.58319091796875,605.583984375,0.0,0.056571073830127716,,3008,980.0,0.05126262083649635,0,0.5148091912269592,,1.0,4012.57373046875,20.0
,,,,,0.01,3009,,,,,0.001,,,
1.0,456.77032470703125,605.781982421875,0.0,0.058412738144397736,,3009,980.0,0.05880755931138992,0,0.49544596672058105,,1.0,104319.5625,20.0
,,,,,0.01,3010,,,,,0.001,,,
1.0,293.59210205078125,605.97998046875,0.0,0.06139696389436722,,3010,980.0,0.05000483989715576,0,0.3643031120300293,,1.0,43098.1640625,20.0
,,,,,0.01,3011,,,,,0.001,,,
1.0,248.20587158203125,606.177978515625,0.0,0.0469396710395813,,3011,980.0,0.05500761792063713,0,0.3802805244922638,,1.0,30803.076171875,20.0
,,,,,0.01,3012,,,,,0.001,,,
1.0,109.51747131347656,606.3759765625,0.0,0.10961945354938507,,3012,980.0,0.048191193491220474,0,0.552472710609436,,1.0,5997.0380859375,20.0
,,,,,0.01,3013,,,,,0.001,,,
1.0,88.00843048095703,606.573974609375,0.0,0.07668115198612213,,3013,980.0,0.05323962867259979,0,0.4984327554702759,,1.0,3872.7421875,20.0
,,,,,0.01,3014,,,,,0.001,,,
1.0,156.36447143554688,606.77197265625,0.0,0.09073129296302795,,3014,980.0,0.04920816421508789,0,0.5723429918289185,,1.0,12224.9228515625,20.0
,,,,,0.01,3015,,,,,0.001,,,
1.0,146.87298583984375,606.969970703125,0.0,0.06841107457876205,,3015,980.0,0.04797985032200813,0,0.5383075475692749,,1.0,10785.8359375,20.0
,,,,,0.01,3016,,,,,0.001,,,
1.0,42.23419952392578,607.1680297851562,0.0,0.07386592030525208,,3016,980.0,0.04730530455708504,0,0.45950961112976074,,1.0,891.86376953125,20.0
,,,,,0.01,3017,,,,,0.001,,,
1.0,20.005773544311523,607.3660278320312,0.0,0.048055801540613174,,3017,980.0,0.05112060159444809,0,0.5808857679367065,,1.0,200.11549377441406,20.0
,,,,,0.01,3018,,,,,0.001,,,
1.0,32.99287414550781,607.5640258789062,0.0,0.059547554701566696,,3018,980.0,0.04491579160094261,0,0.4781690835952759,,1.0,544.2648315429688,20.0
,,,,,0.01,3019,,,,,0.001,,,
1.0,136.1196746826172,607.7620239257812,0.0,0.05092000961303711,,3019,980.0,0.04655437543988228,0,0.5147664546966553,,1.0,9264.283203125,20.0
,,,,,0.01,3020,,,,,0.001,,,
1.0,276.8424072265625,607.9600219726562,0.0,0.06032975763082504,,3020,980.0,0.05349055305123329,0,0.4775072932243347,,1.0,38320.859375,20.0
,,,,,0.01,3021,,,,,0.001,,,
1.0,111.70438385009766,608.1580200195312,0.0,0.06740565598011017,,3021,980.0,0.04785270616412163,0,0.4122301936149597,,1.0,6238.935546875,20.0
,,,,,0.01,3022,,,,,0.001,,,
1.0,120.5307846069336,608.3560180664062,0.0,0.08001486957073212,,3022,980.0,0.058693233877420425,0,0.47335004806518555,,1.0,7263.8359375,20.0
,,,,,0.01,3023,,,,,0.001,,,
1.0,152.72994995117188,608.5540161132812,0.0,0.029026398435235023,,3023,980.0,0.02860490418970585,0,0.3032938838005066,,1.0,11663.220703125,20.0
,,,,,0.01,3024,,,,,0.001,,,
1.0,253.32662963867188,608.7520141601562,0.0,0.06648298352956772,,3024,980.0,0.04511256143450737,0,0.3744072914123535,,1.0,32087.189453125,20.0
,,,,,0.01,3025,,,,,0.001,,,
1.0,80.30049133300781,608.9500122070312,0.0,0.06569835543632507,,3025,980.0,0.04908046871423721,0,0.4203132092952728,,1.0,3224.08447265625,20.0
,,,,,0.01,3026,,,,,0.001,,,
1.0,94.47093963623047,609.1480102539062,0.0,0.05247730761766434,,3026,980.0,0.05324341356754303,0,0.3608202636241913,,1.0,4462.37890625,20.0
,,,,,0.01,3027,,,,,0.001,,,
1.0,24.543338775634766,609.3460083007812,0.0,0.07458868622779846,,3027,980.0,0.05332339555025101,0,0.5065699815750122,,1.0,301.187744140625,20.0
,,,,,0.01,3028,,,,,0.001,,,
1.0,41.92644500732422,609.5440063476562,0.0,0.0918668732047081,,3028,980.0,0.05107798054814339,0,0.5834165811538696,,1.0,878.913330078125,20.0
,,,,,0.01,3029,,,,,0.001,,,
1.0,54.7733039855957,609.7420043945312,0.0,0.04032709449529648,,3029,980.0,0.04890882596373558,0,0.5759027004241943,,1.0,1500.0572509765625,20.0
,,,,,0.01,3030,,,,,0.001,,,
1.0,18.025094985961914,609.9400024414062,0.0,0.04838996380567551,,3030,980.0,0.049158722162246704,0,0.32138779759407043,,1.0,162.4520263671875,20.0
,,,,,0.01,3031,,,,,0.001,,,
1.0,299.10760498046875,610.1380004882812,0.0,0.06677646189928055,,3031,980.0,0.042510390281677246,0,0.4973692297935486,,1.0,44732.67578125,20.0
,,,,,0.01,3032,,,,,0.001,,,
1.0,166.8822784423828,610.3359985351562,0.0,0.06257307529449463,,3032,980.0,0.04446767270565033,0,0.5488568544387817,,1.0,13924.8486328125,20.0
,,,,,0.01,3033,,,,,0.001,,,
1.0,270.13507080078125,610.5339965820312,0.0,0.0640934631228447,,3033,980.0,0.04360344633460045,0,0.528113067150116,,1.0,36486.4765625,20.0
,,,,,0.01,3034,,,,,0.001,,,
1.0,133.71588134765625,610.7319946289062,0.0,0.03369731828570366,,3034,980.0,0.05466758459806442,0,0.3817613124847412,,1.0,8939.9677734375,20.0
,,,,,0.01,3035,,,,,0.001,,,
1.0,18.04313850402832,610.9299926757812,0.0,0.06736153364181519,,3035,980.0,0.0502072237432003,0,0.46015962958335876,,1.0,162.7774200439453,20.0
,,,,,0.01,3036,,,,,0.001,,,
1.0,20.30600357055664,611.1279907226562,0.0,0.0763169378042221,,3036,980.0,0.05348754674196243,0,0.4544532895088196,,1.0,206.16690063476562,20.0
,,,,,0.01,3037,,,,,0.001,,,
1.0,4.316237926483154,611.3259887695312,0.0,0.04434312507510185,,3037,980.0,0.06156745180487633,0,0.7364256978034973,,1.0,9.31495475769043,20.0
,,,,,0.01,3038,,,,,0.001,,,
1.0,169.18211364746094,611.5239868164062,0.0,0.04846933111548424,,3038,980.0,0.06002166122198105,0,0.4335741400718689,,1.0,14311.29296875,20.0
,,,,,0.01,3039,,,,,0.001,,,
1.0,75.41509246826172,611.7219848632812,0.0,0.09512153267860413,,3039,980.0,0.05181990563869476,0,0.6342881917953491,,1.0,2843.718017578125,20.0
,,,,,0.01,3040,,,,,0.001,,,
1.0,211.25357055664062,611.9199829101562,0.0,0.03875251114368439,,3040,980.0,0.04609231278300285,0,0.6044203042984009,,1.0,22314.03515625,20.0
,,,,,0.01,3041,,,,,0.001,,,
1.0,196.92477416992188,612.1179809570312,0.0,0.04945844039320946,,3041,980.0,0.047053053975105286,0,0.5885298848152161,,1.0,19389.68359375,20.0
,,,,,0.01,3042,,,,,0.001,,,
1.0,76.06331634521484,612.3159790039062,0.0,0.06255938112735748,,3042,980.0,0.0530826598405838,0,0.47452878952026367,,1.0,2892.81396484375,20.0
,,,,,0.01,3043,,,,,0.001,,,
1.0,204.80633544921875,612.5139770507812,0.0,0.0622190460562706,,3043,980.0,0.04688651114702225,0,0.5037058591842651,,1.0,20972.81640625,20.0
,,,,,0.01,3044,,,,,0.001,,,
1.0,111.96321868896484,612.7119750976562,0.0,0.07987514138221741,,3044,980.0,0.04549698904156685,0,0.7511283159255981,,1.0,6267.88134765625,20.0
,,,,,0.01,3045,,,,,0.001,,,
1.0,196.5505828857422,612.9099731445312,0.0,0.05453801527619362,,3045,980.0,0.05055120587348938,0,0.6771496534347534,,1.0,19316.064453125,20.0
,,,,,0.01,3046,,,,,0.001,,,
1.0,149.11383056640625,613.1079711914062,0.0,0.06260333210229874,,3046,980.0,0.05131716653704643,0,0.7264309525489807,,1.0,11117.466796875,20.0
,,,,,0.01,3047,,,,,0.001,,,
1.0,195.36300659179688,613.3060302734375,0.0,0.06093386933207512,,3047,980.0,0.04274139553308487,0,0.6979857087135315,,1.0,19083.353515625,20.0
,,,,,0.01,3048,,,,,0.001,,,
1.0,46.85002899169922,613.5040283203125,0.0,0.0707937628030777,,3048,980.0,0.044801268726587296,0,0.9004772901535034,,1.0,1097.4625244140625,20.0
,,,,,0.01,3049,,,,,0.001,,,
1.0,34.61519241333008,613.7020263671875,0.0,0.07931478321552277,,3049,980.0,0.04577447101473808,0,0.7673228979110718,,1.0,599.105712890625,20.0
,,,,,0.01,3050,,,,,0.001,,,
1.0,141.0783233642578,613.9000244140625,0.0,0.06387710571289062,,3050,980.0,0.04521988332271576,0,0.6521642208099365,,1.0,9951.546875,20.0
,,,,,0.01,3051,,,,,0.001,,,
1.0,84.86945343017578,614.0980224609375,0.0,0.0679326057434082,,3051,980.0,0.043883658945560455,0,0.7342360019683838,,1.0,3601.412109375,20.0
,,,,,0.01,3052,,,,,0.001,,,
1.0,307.1440124511719,614.2960205078125,0.0,0.05068909376859665,,3052,980.0,0.051895711570978165,0,0.7083414196968079,,1.0,47168.71875,20.0
,,,,,0.01,3053,,,,,0.001,,,
1.0,25.648958206176758,614.4940185546875,0.0,0.058926090598106384,,3053,980.0,0.04814482107758522,0,0.6360208988189697,,1.0,328.9345397949219,20.0
,,,,,0.01,3054,,,,,0.001,,,
1.0,43.13114929199219,614.6920166015625,0.0,0.07497505098581314,,3054,980.0,0.05035443976521492,0,0.5601521730422974,,1.0,930.14794921875,20.0
,,,,,0.01,3055,,,,,0.001,,,
1.0,79.00801086425781,614.8900146484375,0.0,0.044951677322387695,,3055,980.0,0.04644368961453438,0,0.4577561616897583,,1.0,3121.1328125,20.0
,,,,,0.01,3056,,,,,0.001,,,
1.0,68.1874771118164,615.0880126953125,0.0,0.09676431119441986,,3056,980.0,0.04659411311149597,0,0.6238812208175659,,1.0,2324.76611328125,20.0
,,,,,0.01,3057,,,,,0.001,,,
1.0,181.83018493652344,615.2860107421875,0.0,0.07134164869785309,,3057,980.0,0.04507651552557945,0,0.6048875451087952,,1.0,16531.109375,20.0
,,,,,0.01,3058,,,,,0.001,,,
1.0,156.76333618164062,615.4840087890625,0.0,0.06560172140598297,,3058,980.0,0.04471302032470703,0,0.5164913535118103,,1.0,12287.37109375,20.0
,,,,,0.01,3059,,,,,0.001,,,
1.0,293.6929931640625,615.6820068359375,0.0,0.05480880290269852,,3059,980.0,0.04568787291646004,0,0.5419437885284424,,1.0,43127.7890625,20.0
,,,,,0.01,3060,,,,,0.001,,,
1.0,93.89907836914062,615.8800048828125,0.0,0.07991532236337662,,3060,980.0,0.04358192905783653,0,0.500903844833374,,1.0,4408.51904296875,20.0
,,,,,0.01,3061,,,,,0.001,,,
1.0,3.6631226539611816,616.0780029296875,0.0,0.053826116025447845,,3061,980.0,0.049473464488983154,0,0.4823426604270935,,1.0,6.70923376083374,20.0
,,,,,0.01,3062,,,,,0.001,,,
1.0,348.916259765625,616.2760009765625,0.0,0.09194555878639221,,3062,980.0,0.05127187445759773,0,0.548530101776123,,1.0,60871.27734375,20.0
,,,,,0.01,3063,,,,,0.001,,,
1.0,250.39816284179688,616.4739990234375,0.0,0.065059594810009,,3063,980.0,0.050906069576740265,0,0.8475905656814575,,1.0,31349.62109375,20.0
,,,,,0.01,3064,,,,,0.001,,,
1.0,5.710114002227783,616.6719970703125,0.0,0.039387330412864685,,3064,980.0,0.04832971841096878,0,0.3561441898345947,,1.0,16.30270004272461,20.0
,,,,,0.01,3065,,,,,0.001,,,
1.0,73.25589752197266,616.8699951171875,0.0,0.07417678833007812,,3065,980.0,0.0461302176117897,0,0.5647901296615601,,1.0,2683.21337890625,20.0
,,,,,0.01,3066,,,,,0.001,,,
1.0,55.98914337158203,617.0679931640625,0.0,0.09072831273078918,,3066,980.0,0.0478411428630352,0,0.5588793754577637,,1.0,1567.39208984375,20.0
,,,,,0.01,3067,,,,,0.001,,,
1.0,242.86705017089844,617.2659912109375,0.0,0.05286522954702377,,3067,980.0,0.058370478451251984,0,0.5883710384368896,,1.0,29492.203125,20.0
,,,,,0.01,3068,,,,,0.001,,,
1.0,132.26719665527344,617.4639892578125,0.0,0.0412253737449646,,3068,980.0,0.05928988754749298,0,0.3773884177207947,,1.0,8747.3046875,20.0
,,,,,0.01,3069,,,,,0.001,,,
1.0,307.28460693359375,617.6619873046875,0.0,0.0640125572681427,,3069,980.0,0.04534539207816124,0,0.48130249977111816,,1.0,47211.91015625,20.0
,,,,,0.01,3070,,,,,0.001,,,
1.0,245.88327026367188,617.8599853515625,0.0,0.06636462360620499,,3070,980.0,0.05755918473005295,0,0.5841693878173828,,1.0,30229.29296875,20.0
,,,,,0.01,3071,,,,,0.001,,,
1.0,350.048828125,618.0579833984375,0.0,0.056835778057575226,,3071,980.0,0.052885591983795166,0,0.4167674779891968,,1.0,61267.0859375,20.0
,,,,,0.01,3072,,,,,0.001,,,
1.0,200.3695831298828,618.2559814453125,0.0,0.07280368357896805,,3072,980.0,0.059774432331323624,0,0.7070009112358093,,1.0,20073.986328125,20.0
,,,,,0.01,3073,,,,,0.001,,,
1.0,27.272722244262695,618.4539794921875,0.0,0.0545218251645565,,3073,980.0,0.057164501398801804,0,0.523970365524292,,1.0,371.90069580078125,20.0
,,,,,0.01,3074,,,,,0.001,,,
